date,permno,ticker,prc,ret,vol
2015-10-20,93380,JKS,26.8,0.012467,422260.0
2015-10-21,93380,JKS,25.84,-0.035821,770654.0
2015-10-22,93380,JKS,26.47,0.024381,831323.0
2015-10-23,93380,JKS,26.51,0.001511,784996.0
2015-10-26,93380,JKS,26.08,-0.01622,746012.0
2015-10-27,93380,JKS,25.25,-0.031825,485712.0
2015-10-28,93380,JKS,26.03,0.030891,552914.0
2015-10-29,93380,JKS,25.57,-0.017672,378306.0
2015-10-30,93380,JKS,25.89,0.012515,862724.0
2015-11-02,93380,JKS,26.69,0.0309,692023.0
2015-11-03,93380,JKS,26.85,0.005995,731788.0
2015-11-04,93380,JKS,26.66,-0.007076,439896.0
2015-11-05,93380,JKS,25.35,-0.049137,902639.0
2015-11-06,93380,JKS,25.79,0.017357,707568.0
2015-11-09,93380,JKS,25.38,-0.015898,696624.0
2015-11-10,93380,JKS,23.05,-0.091805,2462188.0
2015-11-11,93380,JKS,22.98,-0.003037,923161.0
2015-11-12,93380,JKS,22.56,-0.018277,642976.0
2015-11-13,93380,JKS,22.3,-0.011525,526346.0
2015-11-16,93380,JKS,23.56,0.056502,766693.0
2015-11-17,93380,JKS,23.67,0.004669,879307.0
2015-11-18,93380,JKS,25.05,0.058302,1082833.0
2015-11-19,93380,JKS,22.67,-0.09501,2332164.0
2015-11-20,93380,JKS,24.5,0.080723,1371684.0
2015-11-23,93380,JKS,25.12,0.025306,846754.0
2015-11-24,93380,JKS,25.16,0.001592,569895.0
2015-11-25,93380,JKS,25.62,0.018283,437158.0
2015-11-27,93380,JKS,25.0,-0.0242,278249.0
2015-11-30,93380,JKS,25.5,0.02,567180.0
2015-12-01,93380,JKS,25.29,-0.008235,476917.0
2015-12-02,93380,JKS,24.63,-0.026097,559005.0
2015-12-03,93380,JKS,24.97,0.013804,663953.0
2015-12-04,93380,JKS,24.6,-0.014818,586674.0
2015-12-07,93380,JKS,24.54,-0.002439,539440.0
2015-12-08,93380,JKS,24.44,-0.004075,414596.0
2015-12-09,93380,JKS,23.81,-0.025778,678272.0
2015-12-10,93380,JKS,24.41,0.0252,599428.0
2015-12-11,93380,JKS,23.29,-0.045883,573873.0
2015-12-14,93380,JKS,24.13,0.036067,731424.0
2015-12-15,93380,JKS,26.12,0.08247,1155210.0
2015-12-16,93380,JKS,28.3,0.083461,2299254.0
2015-12-17,93380,JKS,26.46,-0.065018,1343811.0
2015-12-18,93380,JKS,26.92,0.017385,736036.0
2015-12-21,93380,JKS,28.47,0.057578,1058186.0
2015-12-22,93380,JKS,27.68,-0.027749,848447.0
2015-12-23,93380,JKS,28.52,0.030347,816147.0
2015-12-24,93380,JKS,29.48,0.033661,605585.0
2015-12-28,93380,JKS,28.09,-0.047151,1108560.0
2015-12-29,93380,JKS,28.25,0.005696,519936.0
2015-12-30,93380,JKS,27.78,-0.016637,391313.0
2015-12-31,93380,JKS,27.67,-0.00396,495987.0
2016-01-04,93380,JKS,27.27,-0.014456,1298654.0
2016-01-05,93380,JKS,26.02,-0.045838,744125.0
2016-01-06,93380,JKS,25.76,-0.009992,643122.0
2016-01-07,93380,JKS,20.85,-0.190606,3299692.0
2016-01-08,93380,JKS,22.2,0.064748,1469003.0
2016-01-11,93380,JKS,21.49,-0.031982,1278857.0
2016-01-12,93380,JKS,21.4,-0.004188,1159043.0
2016-01-13,93380,JKS,20.43,-0.045327,922755.0
2016-01-14,93380,JKS,20.28,-0.007342,1291650.0
2016-01-15,93380,JKS,18.14,-0.105523,1821006.0
2016-01-19,93380,JKS,18.77,0.03473,1223127.0
2016-01-20,93380,JKS,19.27,0.026638,1161916.0
2016-01-21,93380,JKS,19.2,-0.003633,744730.0
2016-01-22,93380,JKS,20.81,0.083854,714568.0
2016-01-25,93380,JKS,20.24,-0.027391,549658.0
2016-01-26,93380,JKS,20.58,0.016798,397030.0
2016-01-27,93380,JKS,20.48,-0.004859,505082.0
2016-01-28,93380,JKS,19.83,-0.031738,520463.0
2016-01-29,93380,JKS,20.58,0.037822,321691.0
2016-02-01,93380,JKS,20.19,-0.01895,503978.0
2016-02-02,93380,JKS,19.71,-0.023774,311712.0
2016-02-03,93380,JKS,19.78,0.003552,580103.0
2016-02-04,93380,JKS,20.96,0.059656,580990.0
2016-02-05,93380,JKS,20.08,-0.041985,291909.0
2016-02-08,93380,JKS,18.62,-0.072709,704516.0
2016-02-09,93380,JKS,17.81,-0.043502,703371.0
2016-02-10,93380,JKS,18.08,0.01516,520738.0
2016-02-11,93380,JKS,17.12,-0.053097,745891.0
2016-02-12,93380,JKS,17.99,0.050818,381268.0
2016-02-16,93380,JKS,20.2,0.122846,880811.0
2016-02-17,93380,JKS,20.67,0.023267,519359.0
2016-02-18,93380,JKS,20.93,0.012579,391893.0
2016-02-19,93380,JKS,21.22,0.013856,322749.0
2016-02-22,93380,JKS,22.42,0.056551,597465.0
2016-02-23,93380,JKS,22.14,-0.012489,314143.0
2016-02-24,93380,JKS,22.97,0.037489,799876.0
2016-02-25,93380,JKS,22.84,-0.00566,726501.0
2016-02-26,93380,JKS,23.55,0.031086,759635.0
2016-02-29,93380,JKS,23.9,0.014862,938164.0
2016-03-01,93380,JKS,24.18,0.011716,1000045.0
2016-03-02,93380,JKS,24.65,0.019438,711595.0
2016-03-03,93380,JKS,23.69,-0.038945,1311558.0
2016-03-04,93380,JKS,23.35,-0.014352,873329.0
2016-03-07,93380,JKS,24.05,0.029979,867538.0
2016-03-08,93380,JKS,22.92,-0.046985,945747.0
2016-03-09,93380,JKS,23.72,0.034904,818114.0
2016-03-10,93380,JKS,22.76,-0.040472,696630.0
2016-03-11,93380,JKS,23.32,0.024605,472873.0
2016-03-14,93380,JKS,23.2,-0.005146,334058.0
2016-03-15,93380,JKS,22.74,-0.019828,582637.0
2016-03-16,93380,JKS,23.75,0.044415,560402.0
2016-03-17,93380,JKS,23.13,-0.026105,584284.0
2016-03-18,93380,JKS,22.93,-0.008647,655373.0
2016-03-21,93380,JKS,22.89,-0.001744,845101.0
2016-03-22,93380,JKS,21.93,-0.04194,1310825.0
2016-03-23,93380,JKS,20.55,-0.062928,1154345.0
2016-03-24,93380,JKS,20.3,-0.012166,584328.0
2016-03-28,93380,JKS,19.81,-0.024138,528673.0
2016-03-29,93380,JKS,20.59,0.039374,542358.0
2016-03-30,93380,JKS,20.59,0.0,734564.0
2016-03-31,93380,JKS,20.91,0.015542,846756.0
2016-04-01,93380,JKS,20.2,-0.033955,755839.0
2016-04-04,93380,JKS,19.43,-0.038119,1008548.0
2016-04-05,93380,JKS,19.74,0.015955,622688.0
2016-04-06,93380,JKS,20.32,0.029382,537472.0
2016-04-07,93380,JKS,19.78,-0.026575,395402.0
2016-04-08,93380,JKS,20.3,0.026289,610379.0
2016-04-11,93380,JKS,20.29,-0.000493,251358.0
2016-04-12,93380,JKS,20.68,0.019221,388820.0
2016-04-13,93380,JKS,21.58,0.04352,847485.0
